GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
sercomtel celular,quantidade de resolvidas,SMP,2014-06,2.0
tim gsm,quantidade de resolvidas,SMP,2014-06,30065.0
vivo,quantidade de resolvidas,SMP,2014-06,23983.0
claro,quantidade de reabertas,SMP,2014-06,1651.0
ctbc celular,quantidade de reabertas,SMP,2014-06,11.0
oi celular,quantidade de reabertas,SMP,2014-06,1797.0
sercomtel celular,quantidade de reabertas,SMP,2014-06,0.0
tim gsm,quantidade de reabertas,SMP,2014-06,1656.0
vivo,quantidade de reabertas,SMP,2014-06,1303.0
claro,taxa de reabertas,SMP,2014-06,7.607
ctbc celular,taxa de reabertas,SMP,2014-06,5.82
oi celular,taxa de reabertas,SMP,2014-06,7.966
sercomtel celular,taxa de reabertas,SMP,2014-06,0.0
tim gsm,taxa de reabertas,SMP,2014-06,5.508
vivo,taxa de reabertas,SMP,2014-06,5.433
claro,quantidade de sol. resolvidas em até 5 dias,SMP,2014-06,19055.0
ctbc celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-06,169.0
oi celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-06,18719.0
sercomtel celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-06,2.0
tim gsm,quantidade de sol. resolvidas em até 5 dias,SMP,2014-06,26239.0
vivo,quantidade de sol. resolvidas em até 5 dias,SMP,2014-06,21333.0
claro,taxa de resolvidas em 5 dias úteis,SMP,2014-06,86.973
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2014-06,89.418
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2014-06,82.336
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2014-06,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2014-06,86.361
vivo,taxa de resolvidas em 5 dias úteis,SMP,2014-06,88.354
tim gsm,quantidade de reclamações no período,SMP,2014-06,71340.0
claro,quantidade de reclamações no período,SMP,2014-06,55599.0
ctbc celular,quantidade de reclamações no período,SMP,2014-06,521.0
oi celular,quantidade de reclamações no período,SMP,2014-06,54791.0
sercomtel celular,quantidade de reclamações no período,SMP,2014-06,10.0
vivo,quantidade de reclamações no período,SMP,2014-06,61663.0
tim gsm,quantidade de sol. resolvidas no período,SMP,2014-06,70708.0
claro,quantidade de sol. resolvidas no período,SMP,2014-06,55173.0
ctbc celular,quantidade de sol. resolvidas no período,SMP,2014-06,519.0
oi celular,quantidade de sol. resolvidas no período,SMP,2014-06,54365.0
sercomtel celular,quantidade de sol. resolvidas no período,SMP,2014-06,10.0
vivo,quantidade de sol. resolvidas no período,SMP,2014-06,61079.0
tim gsm,taxa de resolvidas no período,SMP,2014-06,99.114
claro,taxa de resolvidas no período,SMP,2014-06,99.234
